,id,count-2033-1,count-2033-2,count-2033-3,count-2033-4,count-2033-5,count-2033-6,count-2033-7,count-2033-8,count-2033-9,count-2033-10,count-2033-11,count-2033-12,count-2034-1,count-2034-2,count-2034-3,count-2034-4,count-2034-5,count-2034-6,count-2034-7,count-2034-8,count-2034-9,count-2034-10,count-2034-11,count-2034-12,volume-2033-1,volume-2033-2,volume-2033-3,volume-2033-4,volume-2033-5,volume-2033-6,volume-2033-7,volume-2033-8,volume-2033-9,volume-2033-10,volume-2033-11,volume-2033-12,volume-2034-1,volume-2034-2,volume-2034-3,volume-2034-4,volume-2034-5,volume-2034-6,volume-2034-7,volume-2034-8,volume-2034-9,volume-2034-10,volume-2034-11,volume-2034-12,4-mac,4-mav,5-mac,5-mav,6-mac,6-mav,7-mac,7-mav,8-mac,8-mav,9-mac,9-mav,10-mac,10-mav,11-mac,11-mav,12-mac,12-mav
0,81e504c542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12788,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,9dfdc8df16,0,7,9,3,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5270,6518,2402,0,0,7360,14554,0,27230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,346056b0ef,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79178,0,0,0,0,0,0,29784,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,783892682b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567956,25600,7971,26423,15522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,56b66e2663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1743,0,0,0,0,0,0,0,5632,0,0,0,505326,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,abcf4033c7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17674,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,7be3eab63e,0,0,0,0,0,0,0,0,0,0,2,2,4,2,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11872,21572,33011,23035,170288,0,52617,8306,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,2d00991bcd,0,0,0,0,0,0,1,2,3,3,5,16,4,1,2,4,7,9,5,13,4,5,3,1,0,0,0,0,0,0,2105,10724,8527,12629,23231,61747,15451,2310,5901,16141,26204,45606,42979,85325,32016,14389,15874,2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,b225838c32,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33716,0,0,0,0,13590,37315,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,276df13087,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,04d0bf6fd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58612,47247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,7f076f096f,0,8,3,6,7,21,1,0,0,0,0,0,0,2,1,0,1,1,1,3,2,5,3,6,0,18122,18429,74918,55738,37184,1707,0,0,0,0,0,0,12722,4118,0,4041,8224,5243,12878,6195,30780,15422,36005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a4ae45b45d,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,2,6,5,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149001,0,115631,35257,132428,815623,394480,195410,85488,203532,16551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,338e66698a,0,0,0,0,0,0,1,3,1,3,2,3,5,4,5,3,3,4,5,6,6,4,0,3,0,0,0,0,0,0,25808,37543,7079,89733,32887,90604,77722,72762,91723,33730,19434,84605,32166,174396,110810,100997,0,16644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,26807b55fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133047,32888,12902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,c85df76d5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33607,15911,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,788ee8925c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,8,11,18,12,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47365,51865,88522,112963,227018,92801,180517,159106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,f28e7bd90c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,8,6,12,9,15,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120727,0,31516,72445,63266,105297,67246,118621,36541,101301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,112bc44f39,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1636,0,0,0,0,231,1752176,0,0,0,0,0,0,0,0,2711,9208,3147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,207081db33,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,5,2,2,2,2,3,4,2,4,0,0,0,0,0,0,0,0,0,0,323402,638715,352677,0,1284689,1365784,1012751,382697,1015768,397938,1263042,1242102,1204245,1563657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,ff84cbcaf0,0,0,0,0,3,1,1,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,5,16,0,0,0,0,80048,5826,41344,35577,19201,0,0,19953,0,0,20186,0,20186,20079,0,0,0,0,68420,144593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,46ea0aaa21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187821,37710,0,0,0,0,0,0,18561,4944,5062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,9b33312334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,1,0,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4415,21534,0,15259,12667,0,11064,4077,13363,9514,24254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,bab0f7cc4d,0,0,0,0,0,0,0,3,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,1565,17745,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,0eaef325c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13422,28439,46040,0,0,0,55876,82854,127445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,6c1ab290e3,0,0,0,3,3,1,3,0,2,1,3,2,1,4,1,1,0,4,6,4,2,0,0,0,0,0,0,167551,677848,19336,39180,0,24103,9107,288395,16982,153884,88745,9097,216623,0,117941,114570,116407,24357,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,56f13dae7a,0,0,0,7,11,11,10,10,7,12,9,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147536,196147,108820,84803,93135,116558,100539,112579,131090,46580,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,e44c8aca21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,921782ffc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322829,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4e1d0b5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,93cca7d4c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243012,1287478,484572,1638167,806699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,008d1671e6,0,0,0,0,0,0,0,0,0,0,4,5,7,11,17,11,6,4,3,3,5,5,7,1,0,0,0,0,0,0,0,0,0,0,47907,127841,175238,1060350,507746,166178,179622,70891,35728,39836,81564,114239,120694,8483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,b7eebc85d7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,4,6,6,9,9,22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,9740,12012,5880,9097,8701,13547,13687,38511,17521,27487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,d8804b0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,27,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161599,448748,763483,192080,4173,2114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,9306b521e7,0,0,0,0,0,0,0,0,0,0,2,17,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802,297780,4834,0,0,0,0,7488,356386,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a599433947,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,9f34e9930c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,15,16,13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,68795,37383,105886,119898,98569,70222,43633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,1fdfda89ac,0,0,0,1,0,2,3,3,1,1,1,2,1,2,1,1,18,4,0,1,0,0,1,1,0,0,0,3702,0,42495,15442,97558,4599,12763,8653,25526,7929,10562,2918,4990,183686,44297,0,64002,0,0,12763,6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,8688ea97fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28233,0,0,0,0,0,0,6021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4dc964e251,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,0,0,1,5,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,38493,622162,125565,558139,864429,0,0,23859,300857,1249945,70190,415457,468166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4153f0011f,0,0,2,3,0,7,0,0,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,9,0,0,9169,15385,0,44602,0,0,10358,17680,0,27617,2375,0,0,0,0,0,0,2205,0,0,0,62513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,122d9c0253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,152906,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a98764aaf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,6802,18553,6504,45736,52124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,f0aebdd31c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,42,24,39,24,0,0,0,0,0,0,20923,0,0,0,0,0,0,0,0,0,0,0,29749,217501,425898,294132,597317,330429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,5aaf5bb5b8,0,0,0,0,0,0,0,18,95,20,0,0,0,27,5,14,22,1,3,3,4,19,1,1,0,0,0,0,0,0,0,18653,163634,28920,0,0,0,1115250,227757,87091,1182980,32986,173938,40981,372925,1069822,59789,28042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,13ebe7a4fc,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,3,3,3,2,2,2,1,7,4,0,0,0,0,0,0,0,0,0,1152,0,5581,4386,19412,9691,23492,12827,12219,5734,19447,21235,3285,186137,25977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a51832c47c,0,0,0,0,0,0,0,0,2,5,4,6,6,3,4,3,5,5,7,5,8,14,16,9,0,0,0,0,0,0,0,0,23053,69400,85758,89835,79048,108589,37459,62107,102867,55611,102819,57574,103249,176842,264487,122596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,22d4907cbc,0,1,1,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,105229,111637,78282,0,104254,0,0,0,0,0,0,339282,114171,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,32e9f00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113323,27940,0,0,72394,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a14dc8f1af,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164315,0,0,0,0,210560,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,5dc25db16a,0,0,0,0,0,0,0,3,4,6,3,4,4,3,3,7,7,5,8,4,3,5,5,8,0,0,0,0,0,0,0,14970,19918,29311,14184,28358,29381,15210,19461,57171,59519,33226,59904,28545,30592,45040,43040,57646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,e4a5e0fdb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148274,220274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,c836e552dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,6,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,896451,2643176,1348756,416026,627154,570190,2682137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,e2eecfdeed,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0,1,0,2,0,0,0,0,244014,588947,0,0,0,0,0,0,996271,740158,0,0,1014472,78606,86333,0,0,67301,0,504982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,98114a8508,0,0,0,3,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2147,16922,49864,6119,0,13248,0,0,0,0,0,0,0,0,0,0,76738,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,88bf4dc4e3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,2,7,8,9,16,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22955,11012,0,8706,16927,479417,419397,894172,1217268,898312,778950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,0d9dfc517b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585915,1125059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,a04cd1269a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6749,5140,0,0,18864,0,0,0,170397,186731,27323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,1303312413,0,0,0,0,0,0,0,0,3,4,3,3,4,3,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,254264,318607,250182,225204,294516,226443,405827,138445,75273,0,0,0,0,0,178724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,169841a251,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,0,4584,0,0,2420,0,0,15640,8978,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,6622c2496f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193178,104949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,41d2f70315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159368,149247,0,190142,0,218193,140393,217910,159528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,29c9cc11d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52209,182237,83212,109401,59636,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,5aea243b03,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50090,0,47191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,cee4a284ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21201,0,0,0,1353,6316,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,03291c8513,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8578,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,0191037dcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
